Project ID,Project Name,Owner,Developer,Address,Zip Code,Unit Type,Tenure,City Amount,Longitude,Latitude,Property Manager Phone Number,Property Manager Email
3960,FLORA Apartments,"FLORA Middle Fiskville, LP","JCI Residential, LLC",5406 Middle Fiskville Road,78751,Multifamily,Rental,0,-97.714957,30.316671,(512) 323-5672,amicho@jciresidential.com#mailto:amicho@jciresidential.com#
3959,Amli Eastside,"Riata Partners, LLC","Robertson Hill Land, Ltd.",1000 San Marcos Street,78702,Multifamily,Rental,0,-97.731273,30.268964,(512) 476-8700,bworsham@amli.com#mailto:bworsham@amli.com#
3958,AMLI - South Shore Phase I,"1620 East Riverside Drive, LLC",Amli Residential,1620 E Riverside Drive,78741,Multifamily,Rental,0,-97.730066,30.245117,(512) 447-1620,southshoremgr@amli.com#mailto:southshoremgr@amli.com#
3957,Muze Student Living,"ParallelCO, L.L.C. w LSD-Austin, L.L.C","ParallelCO, L.L.C. w LSD-Austin, L.L.C",2100 Nueces Street,78705,Multifamily,Rental,0,-97.744347,30.284159,(512) 366-5664,zthomas@larkaustin.com#mailto:zthomas@larkaustin.com#
3956,Muskin Company - SF - Section 9 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,Single Family,Ownership,0,-97.700595,30.298665,,
3955,Whisper Valley PUD,Club Deal 120 Whisper Valley L.P.,Club Deal 120 Whisper Valley L.P.,Undisclosed,78653,Single Family,Ownership,0,-97.556562,30.29413,,
3954,Indian Hills PID,"Club Deal 116 Indian Hills TX, L.P.","Club Deal 116 Indian Hills TX, L.P.",,78724,Multifamily,Rental,0,-97.590659,30.281646,,
3953,Watersedge PUD,"MAK Marshall Ranch, L.P.","MAK Marshall Ranch, L.P.",Multiple Addresses,78617,Multifamily,Rental,0,-97.788086,30.124882,,
3952,East 12th Street Homes,"Butler Family Interests, LLP",Butler Family Interests LLP,Undisclosed,78702,Single Family,Ownership,0,-97.729446,30.272047,,
3951,East 12th Street Homes,"Butler Family Interests, LLP",Butler Family Interests LLP,Undisclosed,78702,Single Family,Ownership,0,-97.727745,30.272365,,
3949,Sun Chase PUD,"Qualico CR, LP","Qualico CR, LP",Multiple Addresses,78617,Multifamily,Rental,0,-97.588367,30.151357,,
3932,North Shore Apartments (GWTP MDA),TCC/CVI Development Group,"TC Green Water Master Developer, LLC",110 San Antonio Street,78701,Multifamily,Rental,0,-97.749563,30.265385,(512) 501-6642,
3931,HPI-Domain Office,HPI Real Estate Services & Investments,Big Red Dog,10721 Domain Drive,78758,Multifamily,Rental,0,-97.726734,30.39543,,
3930,ACDDC - Alley Flat,Lorri Haden,Austin Community Design and Development Center,1406 Ruth Avenue,78757,Single Family,Rental,0,-97.728433,30.338875,,
3929,SOL,Undisclosed,Guadalupe Neighborhood Development Corporation,Undisclosed,78721,Single Family,Ownership,83260,-97.683765,30.258916,,
3928,SOL,Undisclosed,Guadalupe Neighborhood Development Corporation,Undisclosed,78721,Single Family,Ownership,83260,-97.684942,30.258237,,
3927,SOL,Undisclosed,Guadalupe Neighborhood Development Corporation,Undisclosed,78721,Single Family,Ownership,83260,-97.684306,30.259173,,
3926,SOL,Undisclosed,Guadalupe Neighborhood Development Corporation,Undisclosed,78721,Single Family,Ownership,83260,-97.684435,30.259178,,
3925,SOL,Undisclosed,Guadalupe Neighborhood Development Corporation,Undisclosed,78721,Single Family,Ownership,83260,-97.684945,30.258945,,
3924,SOL,Undisclosed,Guadalupe Neighborhood Development Corporation,Undisclosed,78721,Single Family,Ownership,83260,-97.68536,30.258529,,
3921,The Villages at The Domain,"EGP Management, L.L.C.","EGP Management, L.L.C.",11011 Domain Drive,78758,Multifamily,Rental,0,-97.725756,30.396506,(512) 836-7300,villagesdomainmgr@lincolnapts.com#mailto:villagesdomainmgr@lincolnapts.com#
3920,The Residences at The Domain,"EGP Management, L.L.C.","EGP Management, L.L.C.",11400 Domain Drive,78758,Multifamily,Rental,0,-97.72493,30.400623,(512) 719-3400,residencesdomain@udr.com#mailto:residencesdomain@udr.com#
3918,Candela Apartments,"TDC Arnold II, LP",Transwestern,1614 E 6th Street,78702,Multifamily,Rental,0,-97.725487,30.26298,(737) 610-8033,catherine.rhodes@daydreamapts.com#mailto:catherine.rhodes@daydreamapts.com#
3917,SYNC at Mueller,"Catellus Austin, LLC",Catellus Austin LLC,4646 Mueller Boulevard,78723,Multifamily,Rental,0,-97.70751,30.300114,(281) 784-1300,apm.mueller@elysian-living.com#mailto:apm.mueller@elysian-living.com#
3916,West Koenig Flats,"Bel Koenig Flats, LLC","Stillwater Hyde Park Development, LLC",5608 Avenue F,78751,Multifamily,Rental,0,-97.71937,30.321859,(512) 374-0733,westkoenigflatsamgr@greystar.com#mailto:westkoenigflatsamgr@greystar.com#
3915,900 Gardner,Austin Housing Finance Corporation,Austin Housing Finance Corporation,900 Gardner Road,78721,Non-Residential,Non-Residential,0,-97.687148,30.253997,,
3914,Juniper at Olive - SF,Austin Housing Finance Corporation,Austin Housing Finance Corporation,Undisclosed,78702,Single Family,Ownership,0,-97.72995,30.270633,,
3913,Juniper at Olive - SF,Austin Housing Finance Corporation,Austin Housing Finance Corporation,Undisclosed,78702,Single Family,Ownership,0,-97.727586,30.270865,,
3912,Juniper at Olive - SF,Austin Housing Finance Corporation,Austin Housing Finance Corporation,Undisclosed,78702,Single Family,Ownership,0,-97.7302,30.270735,,
3911,Juniper at Olive - SF,Austin Housing Finance Corporation,Austin Housing Finance Corporation,Undisclosed,78702,Single Family,Ownership,0,-97.730419,30.270767,,
3910,Juniper at Olive - SF,Austin Housing Finance Corporation,Austin Housing Finance Corporation,Undisclosed,78702,Single Family,Ownership,0,-97.730577,30.270771,,
3906,Juniper at Olive - SF,Austin Housing Finance Corporation,Austin Housing Finance Corporation,Undisclosed,78702,Single Family,Ownership,0,-97.730902,30.270713,,
3905,Juniper at Olive - SF,Austin Housing Finance Corporation,Austin Housing Finance Corporation,Undisclosed,78702,Single Family,Ownership,0,-97.73103,30.270751,,
3903,AMLI on Aldrich,"Catellus Austin, LLC",Catellus Austin LLC,2401 Aldrich Street,78723,Multifamily,Rental,0,-97.702038,30.302392,(512) 476-1210,mgraldrich@amli.com#mailto:mgraldrich@amli.com#
3902,Amli at Mueller,"Catellus Austin, LLC",Catellus Austin LLC,1900 Simond Avenue,78723,Multifamily,Rental,0,-97.703698,30.29717,(512) 879-6744,bworsham@amli.com#mailto:bworsham@amli.com#
3901,Aldrich 51,"Catellus Austin, LLC",Catellus Austin LLC,2604 Aldrich Street,78723,Multifamily,Rental,4000000,-97.701803,30.304204,(512) 328-3232,blakem@dmacompanies.com#mailto:blakem@dmacompanies.com#
3900,Wildflower Terrace,"Catellus Austin, LLC",Catellus Austin LLC,3801 Berkman Drive,78723,Multifamily,Rental,2000000,-97.6984403,30.2909045,(512) 843-3801,manager.wildflower@dmacompanies.com#mailto:manager.wildflower@dmacompanies.com#
3897,Harris Ridge Apartments,"The NRP Group, LLC","The NRP Group, LLC",1501 E Howard Lane,78754,Multifamily,Rental,0,-97.642906,30.404687,(844) 678-8832,bridge@nrpgroup.com#mailto:bridge@nrpgroup.com#
3896,Overture Mueller Apartments,"Catellus Austin, LLC",Catellus Austin LLC,4818 Berkman Drive,78723,Multifamily,Rental,0,-97.700843,30.301824,(512) 643-5555,overturemuellermgr@greystar.com#mailto:overturemuellermgr@greystar.com#
3894,Nightingale at Goodnight Ranch,"Bradsher Family Trust and MVE Ventures, LTD",Momark Development LLC,5900 Charles Merle Drive,78747,Multifamily,Rental,2000000,-97.754189,30.157313,,
3893,Mosaic at Mueller,"Catellus Austin, LLC",Catellus Austin LLC,4600 Mueller Boulevard,78723,Multifamily,Rental,0,-97.707922,30.298876,(512) 474-5483,
3891,The Standard at Austin,"University Towers Austin, LLC",Landmark Properties,715 W 23rd Street,78705,Multifamily,Rental,0,-97.745828,30.286992,,
3885,Meadow Lake,Austin Habitat for Humanity,Austin Habitat for Humanity,Undisclosed,78744,Single Family,Ownership,0,-97.761361,30.179799,,
3883,Inspire on 22nd,Capstone Collegiate-Communities,Capstone Collegiate-Communities,2200 Nueces Street,78705,Multifamily,Rental,0,-97.744188,30.285401,(512) 474-2200,jdobyns@capstonemail.com#mailto:jdobyns@capstonemail.com#
3882,Rebekah Baines Johnson Center,"Southwest Strategies Group, Momark Development and Austin Geriatric Center",,36 Comal Street,78723,Multifamily,Rental,0,-97.733152,30.253439,,
3881,SMART - SF,Manet-Avilleira & Lage,Manet-Avilleira & Lage,Undisclosed,78723,Single Family,Ownership,0,-97.681441,30.311427,,
3880,Guadalupe Saldana Subdivision,Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,Undisclosed,78702,Single Family,Ownership,0,-97.70475476,30.270551,,
3879,Blackland CDC - AlleyFlats,Blackland Community Development Corporation,Blackland Community Development Corporation,2203 Salina Street,78722,ADU,Rental,0,-97.722697,30.28301,,
3876,Buffington Homes - SF - Section 1 (Pilot Knob PUD),Carma Easton LLC,Carma Easton LLC,Undisclosed,78744,Single Family,Ownership,0,-97.721746,30.163553,,
3874,AHFC - SF,Undisclosed,Austin Housing Finance Corporation,Undisclosed,78721,Single Family,Ownership,0,-97.681185,30.26771,,
3873,The Nine at Rio,Scannell Development Company,Scannell Development Company,2100 Rio Grande Street,78705,Multifamily,Rental,0,-97.745293,30.284272,(737) 204-2650,laura.levy@theninewestcampus.com#mailto:laura.levy@theninewestcampus.com#
3872,The Aviary,"Equitable Green Group, Inc","Equitable Green Group, Inc",Undisclosed,78721,Single Family,Ownership,0,-97.6735693,30.27068857,,
3867,SafePlace 14 Unit Expansion,Safeplace,SafePlace,1515 Grove Blvd,78741,Multifamily,Rental,500000,-97.705698,30.230789,,
3866,Westgate Ridge Multifamily,"Songhai Development Company, LLC","Pedcor Investments-2015 CXLVIII, LP",8700 Westgate Boulevard,78745,Multifamily,Rental,0,-97.832293,30.193161,(512) 717-5706,westgate@pedcor.net#mailto:westgate@pedcor.net#
3864,GNDC - SF,Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,1103 Clermont Avenue,78702,Single Family,Rental,0,-97.735982,30.254406,,
3862,GNDC - SF,Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,1100 E Cesar Chavez Street,78702,Single Family,Rental,0,-97.733341,30.260422,,
3858,5006 West Wind Trail,Frameworks Community Development Corporation,Frameworks Community Development Corporation,5006 West Wind Trail,78745,FourPlex,Rental,257775,-97.80452,30.226519,,
3857,Plyler Resubdivision Home,The Plylers,Guadalupe Neighborhood Development Corporation,Undisclosed,78702,Single Family,Ownership,0,-97.730441,30.265723,,
3855,Goodnight Ranch PUD,"Bradsher Family Trust and MVE Ventures, LTD",Momark Development LLC,Undisclosed,78747,Single Family,Ownership,0,-97.753764,30.153442,,
3854,Commons at Goodnight (fka Villages at Goodnight),"Bradsher Family Trust and MVE Ventures, LTD",Momark Development LLC,2022 E Slaugther Lane,78747,Multifamily,Rental,0,-97.76343,30.152479,(512) 955-5866,
3853,MI Homes - SF - Section 2 (Goodnight Ranch),"Bradsher Family Trust and MVE Ventures, LTD",Momark Development LLC,Undisclosed,78747,Single Family,Ownership,0,-97.755347,30.156417,,
3851,ThinkEast Apartments,ThinkEast Austin MGT,ThinkEast Austin MGT,1143 Shady Lane,78721,Multifamily,Rental,0,-97.690994,30.262904,,
3849,Estancia Hill Country PUD,SLF III Onion Creek LP,"Estancia Villas, LLC",Undisclosed,78652,Single Family,Ownership,0,-97.805985,30.115727,,
3848,Estancia Hill Country PUD,SLF III Onion Creek LP,"Estancia Villas, LLC",Multiple Addresses,78652,Multifamily,Rental,0,-97.806039,30.115792,,
3847,Broadstone at the Lake,"Alliance Residential Holdings, LLC",Bury & Partners,422 W Riverside Drive,78704,Multifamily,Rental,0,-97.748747,30.259685,(512) 480-9000,
3845,Sunfield PUD,,"A&M Option 541, LP",Undisclosed,78610,Single Family,Ownership,0,-97.791678,30.089704,,
3844,Heights on Parmer Phase Two,"Pedcor Investments-2016-CLVIII, LP","Pedcor Investments-2016-CLVIII, LP",1500 E Parmer Lane,78753,Multifamily,Rental,0,-97.650793,30.390823,(512) 717-9112,parmermanager@pedcor.net#mailto:parmermanager@pedcor.net#
3841,Sunfield PUD,,"A&M Option 541, LP",1901 Turnersville Road,78610,Multifamily,Rental,0,-97.791678,30.089704,,
3840,South Shore Disctrict Apartments (South Shore PUD),Grayco Town Lake Investment 2007 L.P.,Grayco Partners,1333 Shore District Drive,78741,Multifamily,Rental,0,-97.727183,30.243505,(512) 448-3000,lsmith@southshoredistrict.com#mailto:lsmith@southshoredistrict.com#
3839,Pacesetter Homes - SF - Section 1 (Pilot Knob PUD),Carma Easton LLC,Carma Easton LLC,Undisclosed,78744,Single Family,Ownership,0,-97.721746,30.163553,,
3838,The 900 Condos,PSW 900 Eastline LP,PSW 900 Eastline LP,Undisclosed,78704,Multifamily,Ownership,0,-97.752302,30.254741,,
3837,East 12th Street Lofts,"San Antonio Dream Homes, LLC","San Antonio Dream Homes, LLC",Undisclosed,78702,Multifamily,Ownership,0,-97.711066,30.275147,,
3836,Foundry - East 4th,CC Third and Comal LP,CC Third and Comal LP,Undisclosed,78702,Multifamily,Ownership,0,-97.727975,30.261042,,
3834,"Plaza Saltillo TOD LP, Plaza Saltillo","Plaza Saltillo TOD, LP",Endeavor Real Estate Group,901 E 5th Street,78702,Non-Residential,Non-Residential,0,-97.733843,30.264122,,
3833,901 East 6th,"Osten Hall, LLC","Osten Hall, LLC",901 E 6th Street,78702,Non-Residential,Non-Residential,0,-97.733251,30.265072,,
3832,Elan Parkside Apartments,Greystar,Greystar,609 Clayton Lane,78752,Multifamily,Rental,0,-97.713514,30.32368,(512) 298-3333,
3831,6500 Burnet Apartments,11th & Grand LLC,11th & Grand LLC,6500 Burnet Road,78757,Multifamily,Rental,0,-97.739348,30.340945,,
3829,The Guild,HDC Hill Country Equities The Guild LP,Sunil Lavani,Undisclosed,78704,Multifamily,Ownership,0,-97.763106,30.237157,,
3828,Groves South Lamar,"SL South Lamar, LP","SL South Lamar, LP",3607 S Lamar Boulevard,78704,Multifamily,Rental,0,-97.787767,30.238968,(800) 857-3206,
3827,Easton Park (Pilot Knob PUD),Carma Easton LLC,Carma Easton LLC,Undisclosed,78744,Single Family,Ownership,0,-97.721746,30.163553,,
3825,Austin Gardens,Interlocal Investment,Interlocal Investment,Hudson St and Harold Court,78721,Multifamily,Rental,0,-97.677477,30.272109,,
3824,Govalle Terrace,ThinkEast Austin MGT,ThinkEast Austin MGT,5225 Jain Street,78721,Multifamily,Rental,1600000,-97.68721512,30.26289677,,
3822,Easton Park (Pilot Knob PUD),Carma Easton LLC,Carma Easton LLC,Multiple Addresses,78744,Multifamily,Rental,0,-97.721746,30.163553,,
3820,1703 E 22nd St,Blackland Community Development Corporation,Blackland Community Development Corporation,1703 E 22nd Street,78722,Single Family,Rental,0,-97.72338,30.282275,,
3818,Indie Apartments,Transwestern,Transwestern,1630 E 6th Street,78702,Multifamily,Rental,0,-97.72480597,30.26262462,(737) 610-8028,
3816,Colony Park (PUD),Austin Housing Finance Corporation,Austin Housing Finance Corporation,0 Loyola,78724,Multifamily,Rental,0,-97.633418,30.295864,,
3815,Clawson Ridge,Clawson Partners Mgmt,Clawson Partners Mgmt,Undisclosed,78704,Multifamily,Ownership,0,-97.780677,30.233736,,
3814,Cobalt Wilson Street,"Cobalt Partners, Ltd.",Cobalt - Wilson Street,Undisclosed,78704,Multifamily,Ownership,0,-97.758929,30.237685,,
3813,Radius on Grove,"Continental Homes of Texas, LP","Continental Homes of Texas, LP",2301 Grove Boulevard,78741,Multifamily,Rental,0,-97.707232,30.223115,,
3811,Linden - SF,Austin Housing Finance Corporation,Austin Housing Finance Corporation,Undisclosed,78702,Single Family,Ownership,0,-97.705201,30.264877,,
3810,Linden - SF,Austin Housing Finance Corporation,Austin Housing Finance Corporation,Undisclosed,78702,Single Family,Ownership,0,-97.705222,30.264869,,
3809,Linden - SF,Austin Housing Finance Corporation,Austin Housing Finance Corporation,Undisclosed,78702,Single Family,Ownership,0,-97.705157,30.264832,,
3805,AHFC - SF,Austin Housing Finance Corporation,Austin Housing Finance Corporation,Undisclosed,78721,Single Family,Ownership,0,-97.686345,30.274812,,
3804,AHFC - SF,Austin Housing Finance Corporation,Austin Housing Finance Corporation,Undisclosed,78745,Single Family,Ownership,0,-97.766461,30.209649,,
3803,AHFC - SF,Austin Housing Finance Corporation,Austin Housing Finance Corporation,Undisclosed,78724,Single Family,Ownership,0,-97.640624,30.300716,,
3802,AHFC - SF,Austin Housing Finance Corporation,Austin Housing Finance Corporation,Undisclosed,78741,Single Family,Ownership,0,-97.694157,30.240208,,
3801,AHFC - SF,Austin Housing Finance Corporation,Austin Housing Finance Corporation,Undisclosed,78721,Single Family,Ownership,0,-97.689042,30.275,,
3800,AHFC - SF,Austin Housing Finance Corporation,Austin Housing Finance Corporation,Undisclosed,78702,Single Family,Ownership,0,-97.726577,30.270019,,
3798,Goodwin - CLT,Austin Housing Finance Corporation,Austin Housing Finance Corporation,Undisclosed,78702,Single Family,Ownership,0,-97.699101,30.268824,,
3797,Goodwin - CLT,Austin Housing Finance Corporation,Austin Housing Finance Corporation,Undisclosed,78702,Single Family,Ownership,0,-97.699326,30.268875,,
3796,Goodwin - CLT,Austin Housing Finance Corporation,Austin Housing Finance Corporation,Undisclosed,78702,Single Family,Ownership,0,-97.699432,30.268934,,
3795,Garden Terrace Phase III,"Foundation Communities, Inc.","Foundation Communities, Inc.",1015 W William Cannon Drive,78745,Multifamily,Rental,1376070,-97.792919,30.198406,,
3793,The Chicon,Chestnut Neighborhood Revitalization Corporation,Chestnut Neighborhood Revitalization Corporation,Undisclosed,78702,Multifamily,Ownership,3962717,-97.719823,30.275032,(512) 900-3683,
3772,The Rail at MLK,1800 Alexander LP,1800 Alexander LP,2921 E 17th Street,78702,Multifamily,Rental,2500000,-97.709978,30.279071,,
3771,Kasita Homeless Veteran Housing,"Kasita GL, LLC","Kasita GL, LLC",1304 E 4th Street,78702,Multifamily,Rental,0,-97.729743,30.262337,,
3769,2203 Salina Street Rehab,Blackland Community Development Corporation,Blackland Community Development Corporation,2203 Salina Street,78722,Single Family,Rental,150095,-97.722755,30.282993,,
3768,Villages at Fiskville,"LDG Multifamily, LLC",LDG Development LLC,10127 Middle Fiskville Road,78753,Multifamily,Rental,0,-97.681344,30.364435,(737) 214-1102,leasingatmiddlefisksville@gmail.com#mailto:leasingatmiddlefisksville@gmail.com#
3767,Austin Habitat for Humanity - SF,Austin Habitat for Humanity,Austin Habitat for Humanity,Undisclosed,78741,Multifamily,Ownership,0,-97.697049,30.23456,,
3765,Works at Pleasant Valley - Phase II,Lifeworks Affordable Housing Corporation,Lifeworks Affordable Housing Corporation,835 N Pleasant Valley Road,78702,Multifamily,Rental,0,-97.707279,30.26472,,
3764,AHFC - SF,Austin Housing Finance Corporation,Austin Housing Finance Corporation,Undisclosed,78741,Single Family,Ownership,0,-97.736634,30.220751,,
3763,AHFC - SF,Austin Housing Finance Corporation,Austin Housing Finance Corporation,Undisclosed,78741,Single Family,Ownership,0,-97.702276,30.23093,,
3762,AHFC - SF,Austin Housing Finance Corporation,Austin Housing Finance Corporation,Undisclosed,78724,Single Family,Ownership,0,-97.640101,30.300814,,
3761,Z-Lofts,Metrohill Enterprises LLC,Metrohill Enterprises LLC,Undisclosed,78723,Multifamily,Ownership,0,-97.673574,30.299948,,
3760,Bridge at Cameron,"LDG Multifamily, LLC",LDG Development LLC,9201 Cameron Road,78754,Multifamily,Rental,0,-97.675314,30.348071,(512) 955-5841,
3757,Elysium Grand,"Elysium Grand, LP","Saigebrook Development, LLC",3300 Oak Creek Drive,78727,Multifamily,Rental,3320000,-97.704912,30.4280236,,
3756,The Aviary,"Equitable Green Group, Inc","Equitable Green Group, Inc",6019 Hudson Street,78721,Duplex,Rental,0,-97.6735693,30.27068857,,
3755,Signature 1909,"Breckenridge Group West Campus, LP",Aspen Heights,1909 Rio Grande Street,78705,Multifamily,Rental,0,-97.744783,30.283589,(512) 234-4888,
3754,2502 Nueces Street,"Lincoln Ventures, LLC","Lincoln Ventures, LLC",2502 Nueces Street,78705,Multifamily,Rental,0,-97.743338,30.289642,(512) 605-0039,info@ruckuswestcampus.com#mailto:info@ruckuswestcampus.com#
3753,Avon at 22nd,"Allada UNO, LLC","Allada UNO, LLC",911 W 22nd Street,78705,Multifamily,Rental,0,-97.74770257,30.28524853,(512) 474-0111,jesse@centralproperties.com#mailto:jesse@centralproperties.com#
3752,Alexander Oaks Apartments,Housing Authority of Travis County,Housing Authority of Travis County,6119 Valiant Circle,78749,Duplex,Rental,0,-97.851947,30.233793,,
3751,Summit Oaks,Housing Authority of Travis County,Housing Authority of Travis County,11607 Sierra Nevada,78759,Multifamily,Rental,0,-97.75443,30.420147,(512) 477-4488,
3749,Centerra Homes - SF - Section 2 (Goodnight Ranch),"Bradsher Family Trust and MVE Ventures, LTD",Momark Development LLC,Undisclosed,78747,Single Family,Ownership,0,-97.754462,30.152741,,
3745,4th and Onion,"Austin Habitat for Humanity, Inc.",Austin Habitat for Humanity,Undisclosed,78702,Multifamily,Ownership,0,-97.728744,30.261611,,
3744,Villas at Vinson Oak,Notigius LLC,Notigius LLC,4507 Vinson Drive,78745,Single Family,Rental,0,-97.77701,30.22065,,
3743,1211 Inks Avenue,Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,1211 Inks Avenue,78702,Duplex,Rental,0,-97.727998,30.26597,,
3741,Colorado Creek Apartments,GCRE/TX Austin Master LLC,GCRE/TX Austin Master LLC,11700 Dionda Lane,78617,Multifamily,Rental,0,-97.633042,30.204703,,
3731,2106 Chicon Street,Blackland Community Development Corporation,Blackland Community Development Corporation,2106 Chicon Street,78702,ADU,Rental,0,-97.722036,30.282314,,
3730,1910 Salina Street,Blackland Community Development Corporation,Blackland Community Development Corporation,1910 Salina Street,78702,ADU,Rental,0,-97.7226423,30.28043,,
3728,The Nine at Austin,Scannell Development Company,Scannell Development Company,2518 Leon Street,78705,Multifamily,Rental,,-97.749342,30.290996,(512) 910-2799,
3683,Guadalupe Neighborhood Development Corporation- La Vista de Lopez  - SF,Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,809 E 9th Street,78702,Single Family,Rental,50000,-97.73283499,30.2680726,,
3682,Anderson Village,Austin Housing Finance Corporation,Austin Housing Finance Corporation,3101 E 12th Street,78702,Multifamily,Rental,2800000,-97.70220995,30.27644664,(512) 808-7999,
3680,ADU,Austin Community Design and Development Center,Austin Community Design and Development Center,5413 Duval Street,78751,ADU,Rental,0,-97.71696,30.31829,,
3679,Pointe on Rio,19 Rio Partners LP,19 Rio Partners LP,1901 Rio Grande Street,78705,Multifamily,Rental,0,-97.74492906,30.28285304,(512) 208-4781,angelica.araujo@assetliving.com#mailto: angelica.araujo@assetliving.com#
3678,Bradshaw Crossing - SF,Lennar Buffington,Lennar Buffington,Undisclosed,78747,Single Family,Ownership,0,-97.77151173,30.13936343,,
3677,Colorado Crossing - SF,Lennar Buffington,Lennar Buffington,Undisclosed,78744,Single Family,Ownership,0,-97.6938624,30.19521346,,
3676,Saint Louise House,VinCare Services of Austin Foundation,VinCare Services of Austin Foundation,3200 S Lamar Boulevard,78704,Multifamily,Rental,2713000,-97.78530304,30.2419701,(844) 840-6177,
3675,Austin Neighborhood Alliance for Habitat - SF,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78741,Single Family,Ownership,0,-97.69124103,30.22958449,,
3674,Austin Neighborhood Alliance for Habitat - SF,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78741,Single Family,Ownership,0,-97.69151541,30.2295786,,
3673,Austin Neighborhood Alliance for Habitat - SF,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78741,Single Family,Ownership,0,-97.69150666,30.22901388,,
3672,Austin Neighborhood Alliance for Habitat - SF,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78741,Single Family,Ownership,0,-97.69080746,30.2300785,,
3671,Austin Neighborhood Alliance for Habitat - SF,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78741,Single Family,Ownership,0,-97.69137146,30.23045629,,
3670,Austin Neighborhood Alliance for Habitat - SF,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78741,Single Family,Ownership,0,-97.69156806,30.23044456,,
3669,Austin Neighborhood Alliance for Habitat - SF,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78741,Single Family,Ownership,0,-97.69233081,30.22889723,,
3668,Austin Neighborhood Alliance for Habitat - SF,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78741,Single Family,Ownership,0,-97.69325653,30.22864863,,
3667,Austin Neighborhood Alliance for Habitat - SF,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78741,Single Family,Ownership,0,-97.69331081,30.2285235,,
3666,Austin Neighborhood Alliance for Habitat - SF,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78741,Single Family,Ownership,265000,-97.69273724,30.22823076,,
3665,Austin Neighborhood Alliance for Habitat - SF,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78741,Single Family,Ownership,0,-97.6907756,30.23111,,
3664,Austin Neighborhood Alliance for Habitat - SF,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78741,Single Family,Ownership,0,-97.69040915,30.23068579,,
3663,Austin Neighborhood Alliance for Habitat - SF,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78741,Single Family,Ownership,0,-97.691066,30.22958088,,
3662,Austin Neighborhood Alliance for Habitat - SF,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78741,Single Family,Ownership,0,-97.69165025,30.22956562,,
3661,Austin Neighborhood Alliance for Habitat - SF,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78741,Single Family,Ownership,0,-97.69092374,30.23074377,,
3660,Austin Neighborhood Alliance for Habitat - SF,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78741,Single Family,Ownership,0,-97.69081136,30.23033426,,
3659,Austin Neighborhood Alliance for Habitat - SF,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78741,Single Family,Ownership,0,-97.69119324,30.23006121,,
3658,Austin Neighborhood Alliance for Habitat - SF,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78741,Single Family,Ownership,0,-97.69172103,30.2301668,,
3657,Austin Neighborhood Alliance for Habitat - SF,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78741,Single Family,Ownership,0,-97.69170928,30.22993296,,
3656,Austin Neighborhood Alliance for Habitat - SF,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78741,Single Family,Ownership,0,-97.69244177,30.22944462,,
3655,Austin Neighborhood Alliance for Habitat - SF,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78741,Single Family,Ownership,0,-97.69138427,30.22892733,,
3654,Austin Neighborhood Alliance for Habitat - SF,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78741,Single Family,Ownership,0,-97.69224757,30.22848516,,
3653,Austin Neighborhood Alliance for Habitat - SF,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78741,Single Family,Ownership,0,-97.69205729,30.2286643,,
3652,Austin Neighborhood Alliance for Habitat - SF,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78741,Single Family,Ownership,0,-97.69157838,30.22860456,,
3651,Austin Neighborhood Alliance for Habitat - SF,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,78741,Single Family,Ownership,0,-97.69207381,30.22816658,,
